时间,x轴加速度m/s^2,y轴加速度m/s^2,z轴加速度m/s^2,方位角/度,绕x轴旋转的角度/度,绕y轴顺时针旋转的角度/度,x轴角速度P/rad/s,y轴角速度/rad/s,z轴角速度/rad/s,x轴磁场强度/uT,y轴磁场强度/uT,z轴磁场强度/uT,x轴重力加速度m/s^2,y轴重力加速度m/s^2,z轴重力加速度m/s^2,x轴线性加速度m/s^2,y轴线性加速度m/s^2,z轴线性加速度m/s^2,环境光强度/lux,大气压/hPa,0/5,
13174,-0.19621145725250244,0.8213363885879517,10.468599319458008,234.8876953125,-2.6642005443573,3.794618844985962,-0.5366451144218445,-0.25274550914764404,1.6215417385101318,19.910400390625,-17.287399291992188,-43.54179763793945,0.6057313680648804,0.44743987917900085,9.781052589416504,-0.6851049661636353,-0.06803041696548462,-0.08658504486083984,34.721248626708984,1004.5624389648438,5,
13186,-0.19621145725250244,0.8213363885879517,10.468599319458008,234.8876953125,-2.6642005443573,3.794618844985962,-0.3484986126422882,-0.002138028386980295,1.4701999425888062,19.910400390625,-17.287399291992188,-43.54179763793945,0.6057313680648804,0.44743987917900085,9.781052589416504,-0.8017950057983398,0.3740176260471344,0.6877422332763672,34.721248626708984,1004.5624389648438,5,
13196,-0.5748756527900696,0.898504912853241,10.928021430969238,233.4185791015625,-2.343808650970459,3.7054781913757324,-0.3484986126422882,-0.002138028386980295,1.4701999425888062,18.214599609375,-18.25119972229004,-43.10260009765625,0.5902944207191467,0.39401552081108093,9.784294128417969,-1.165022373199463,0.504610538482666,1.1439228057861328,34.721248626708984,1004.5484008789062,5,
13207,-0.5748756527900696,0.898504912853241,10.928021430969238,233.4185791015625,-2.343808650970459,3.7054781913757324,-0.03878994286060333,0.3043636083602905,1.3698652982711792,18.214599609375,-18.25119972229004,-43.10260009765625,0.5902944207191467,0.39401552081108093,9.784294128417969,-1.165022373199463,0.504610538482666,1.1439228057861328,34.721248626708984,1004.5484008789062,5,
13217,-1.0504491329193115,0.8685946464538574,10.493125915527344,231.9927215576172,-2.3526031970977783,3.29887318611145,0.21380282938480377,0.5022839307785034,1.3866641521453857,19.15399932861328,-18.17799949645996,-42.66339874267578,0.5205895900726318,0.3969159722328186,9.78813362121582,-1.5708909034729004,0.47179973125457764,0.7051877975463867,34.721248626708984,1004.5733642578125,5,
13229,-1.3232308626174927,0.8949156403541565,9.440881729125977,230.4951171875,-2.586911916732788,2.79561710357666,0.21380282938480377,0.5022839307785034,1.3866641521453857,19.15399932861328,-18.17799949645996,-42.66339874267578,0.43432822823524475,0.4384506642818451,9.790568351745605,-1.757411241531372,0.456586092710495,-0.3494911193847656,34.721248626708984,1004.5733642578125,5,
13241,-1.3232308626174927,0.8949156403541565,9.440881729125977,230.4951171875,-2.586911916732788,2.79561710357666,0.34284812211990356,0.4576907753944397,1.4998269081115723,24.90019989013672,-17.22640037536621,-35.05059814453125,0.43432822823524475,0.4384506642818451,9.790568351745605,-1.757411241531372,0.456586092710495,-0.3494911193847656,34.721248626708984,1004.5447998046875,5,
13251,-0.9834501147270203,0.9577272534370422,8.37009334564209,228.92674255371094,-2.8891348838806152,2.443434953689575,0.34284812211990356,0.4576907753944397,1.4998269081115723,24.24139976501465,-18.17799949645996,-35.11159896850586,0.3740191161632538,0.49176013469696045,9.790525436401367,-1.3573215007781982,0.4660882353782654,-1.4202356338500977,34.721248626708984,1004.5313720703125,5,
13261,-0.9834501147270203,0.9577272534370422,8.37009334564209,228.92674255371094,-2.8891348838806152,2.443434953689575,0.31154128909111023,0.23426681756973267,1.633148193359375,24.24139976501465,-18.17799949645996,-35.11159896850586,0.3740191161632538,0.49176013469696045,9.790525436401367,-1.3573215007781982,0.4660882353782654,-1.4202356338500977,34.721248626708984,1004.5313720703125,5,
13273,-0.36311084032058716,0.8895317912101746,7.317251682281494,227.225830078125,-3.096024513244629,2.42130970954895,0.14874568581581116,-0.07223481684923172,1.7127134799957275,21.923398971557617,-19.81279945373535,-35.97779846191406,0.3702370822429657,0.5286585092544556,9.78874683380127,-0.733200192451477,0.3609943985939026,-2.471299171447754,34.721248626708984,1004.5101318359375,5,
13285,0.5617151260375977,0.9296116232872009,6.9684977531433105,225.4508056640625,-3.0805654525756836,2.70357608795166,0.14874568581581116,-0.07223481684923172,1.7127134799957275,21.923398971557617,-19.81279945373535,-35.97779846191406,0.4186103641986847,0.5273209810256958,9.786869049072266,0.14325252175331116,0.40241169929504395,-2.8181753158569336,34.721248626708984,1004.5101318359375,5,
13295,0.5617151260375977,0.9296116232872009,6.9684977531433105,225.4508056640625,-3.0805654525756836,2.70357608795166,-0.08857546001672745,-0.24633140861988068,1.6994271278381348,17.848600387573242,-21.764799118041992,-41.76060104370117,0.4186103641986847,0.5273209810256958,9.786869049072266,0.14325252175331116,0.40241169929504395,-2.8181753158569336,34.721248626708984,1004.5054321289062,5,
13306,1.0815558433532715,0.8171489238739014,7.254439830780029,223.73678588867188,-2.8044538497924805,3.1048645973205566,-0.08857546001672745,-0.24633140861988068,1.6994271278381348,17.848600387573242,-21.764799118041992,-41.76060104370117,0.48741966485977173,0.48128941655158997,9.786056518554688,0.5942839980125427,0.335980623960495,-2.5314207077026367,31.05875015258789,1004.5054321289062,5,
13317,1.3962119817733765,0.8488538265228271,8.26839828491211,223.73678588867188,-2.8044538497924805,3.1048645973205566,-0.2909245789051056,-0.29107728600502014,1.613600492477417,17.360599517822266,-22.52120018005371,-41.06520080566406,0.48741966485977173,0.48128941655158997,9.786056518554688,0.5942839980125427,0.335980623960495,-2.5314207077026367,31.05875015258789,1004.5311889648438,5,
13328,1.3962119817733765,0.8488538265228271,8.26839828491211,222.1188201904297,-2.3702850341796875,3.482661247253418,-0.3110831379890442,-0.21838432550430298,1.5134186744689941,17.360599517822266,-22.52120018005371,-41.06520080566406,0.5522282719612122,0.40818125009536743,9.78593635559082,0.8441315293312073,0.4407936930656433,-1.5173416137695312,31.05875015258789,1004.5311889648438,5,
13338,1.6456637382507324,0.8560323119163513,9.258428573608398,220.61093139648438,-2.01669979095459,3.7293996810913086,-0.3110831379890442,-0.21838432550430298,1.5134186744689941,16.030799865722656,-23.009199142456055,-41.833797454833984,0.5946429371833801,0.34880125522613525,9.785746574401855,1.05116868019104,0.5073521733283997,-0.5271215438842773,31.05875015258789,1004.5460205078125,5,
13348,1.6456637382507324,0.8560323119163513,9.258428573608398,220.61093139648438,-2.01669979095459,3.7293996810913086,-0.12950342893600464,-0.08857546001672745,1.3912456035614014,16.030799865722656,-23.009199142456055,-41.833797454833984,0.5946429371833801,0.34880125522613525,9.785746574401855,1.05116868019104,0.5073521733283997,-0.5271215438842773,31.05875015258789,1004.54443359375,5,
13361,1.7258232831954956,0.7680960893630981,9.955936431884766,219.22059631347656,-1.9109323024749756,3.823944330215454,-0.12950342893600464,-0.08857546001672745,1.3912456035614014,12.541600227355957,-23.875398635864258,-44.56660079956055,0.6110594868659973,0.33170297741889954,9.785329818725586,1.1149115562438965,0.4365141689777374,0.17080307006835938,31.05875015258789,1004.54443359375,5,
13371,1.8113667964935303,0.7214360237121582,9.855438232421875,219.22059631347656,-1.9109323024749756,3.823944330215454,0.14966198801994324,0.013591751456260681,1.268919825553894,12.541600227355957,-23.875398635864258,-44.56660079956055,0.6110594868659973,0.33170297741889954,9.785329818725586,1.1149115562438965,0.4365141689777374,0.17080307006835938,31.05875015258789,1004.5369262695312,5,
13381,1.8113667964935303,0.7214360237121582,9.855438232421875,217.96730041503906,-2.1247811317443848,3.851029396057129,0.4153883755207062,0.021532999351620674,1.1143709421157837,15.408599853515625,-23.643600463867188,-41.626399993896484,0.6159651875495911,0.3690902292728424,9.783683776855469,1.195549488067627,0.3524669110774994,0.07194995880126953,31.05875015258789,1004.5369262695312,5,
13393,1.797009825706482,0.8009973764419556,8.94257640838623,216.8865509033203,-2.5626742839813232,3.9043848514556885,0.4153883755207062,0.021532999351620674,1.1143709421157837,15.408599853515625,-23.643600463867188,-41.626399993896484,0.6253560781478882,0.4445663094520569,9.779949188232422,1.1718015670776367,0.3565521836280823,-0.8371772766113281,31.05875015258789,1004.531982421875,5,
13403,1.797009825706482,0.8009973764419556,8.94257640838623,216.8865509033203,-2.5626742839813232,3.9043848514556885,0.4758640229701996,-0.033139441162347794,0.9538660645484924,15.469599723815918,-24.49759864807129,-40.77239990234375,0.6253560781478882,0.4445663094520569,9.779949188232422,1.1718015670776367,0.3565521836280823,-0.8371772766113281,31.05875015258789,1004.531982421875,5,
13414,1.456032633781433,1.0408778190612793,7.973483085632324,215.95556640625,-2.964467763900757,4.0544233322143555,0.4758640229701996,-0.033139441162347794,0.9538660645484924,12.797800064086914,-25.278400421142578,-41.9192008972168,0.651221752166748,0.5137220025062561,9.774870872497559,0.804958701133728,0.5272770524024963,-1.801191806793213,31.05875015258789,1004.51220703125,5,
13429,1.428515076637268,1.4757733345031738,7.828119277954102,215.07818603515625,-3.1481215953826904,4.34824275970459,0.32559117674827576,-0.1765400618314743,0.8743008971214294,12.797800064086914,-25.278400421142578,-41.9192008972168,0.7016004920005798,0.5455446839332581,9.769659042358398,0.7270624041557312,0.9303498864173889,-1.9413437843322754,31.05875015258789,1004.51220703125,5,
13439,1.428515076637268,1.4757733345031738,7.828119277954102,215.07818603515625,-3.1481215953826904,4.34824275970459,0.016035212203860283,-0.21502456068992615,0.8619308471679688,12.736800193786621,-25.583398818969727,-44.67639923095703,0.7016004920005798,0.5455446839332581,9.769659042358398,0.7270624041557312,0.9303498864173889,-1.9413437843322754,31.05875015258789,1004.5369262695312,5,
13449,1.306481122970581,1.34476637840271,8.157132148742676,214.18516540527344,-2.907703399658203,4.597920894622803,0.016035212203860283,-0.21502456068992615,0.8619308471679688,12.736800193786621,-25.583398818969727,-44.67639923095703,0.7444372773170471,0.5050788521766663,9.768664360046387,0.5621916651725769,0.8398086428642273,-1.6113357543945312,31.05875015258789,1004.5172119140625,5,
13460,1.306481122970581,1.34476637840271,8.157132148742676,214.18516540527344,-2.907703399658203,4.597920894622803,-0.4928155243396759,-0.10491610318422318,0.8946121335029602,7.332200050354004,-26.315399169921875,-48.03139877319336,0.7444372773170471,0.5050788521766663,9.768664360046387,0.5621916651725769,0.8398086428642273,-1.6113357543945312,31.05875015258789,1004.5172119140625,5,
13470,1.093519926071167,0.7746763229370117,9.731609344482422,213.2106170654297,-2.094332218170166,4.706406593322754,-0.9091202020645142,-0.056352317333221436,0.9182831645011902,7.332200050354004,-26.315399169921875,-48.03139877319336,0.7631436586380005,0.36696183681488037,9.773385047912598,0.3305240869522095,0.40783560276031494,-0.041579246520996094,31.05875015258789,1004.5585327148438,5,
13481,1.1754741668701172,0.4091726839542389,12.077174186706543,211.41432189941406,-0.9933743476867676,4.82474946975708,-0.9091202020645142,-0.056352317333221436,0.9182831645011902,4.453000068664551,-26.327598571777344,-48.97079849243164,0.7818352580070496,0.17906400561332703,9.777155876159668,0.3937867283821106,0.23022979497909546,2.3002138137817383,31.05875015258789,1004.5585327148438,5,
13492,1.1754741668701172,0.4091726839542389,12.077174186706543,211.41432189941406,-0.9933743476867676,4.82474946975708,-0.9364564418792725,-0.1411098688840866,0.8469646573066711,3.3550000190734863,-27.047399520874023,-48.116798400878906,0.7818352580070496,0.17906400561332703,9.777155876159668,0.3937867283821106,0.23022979497909546,2.3002138137817383,31.05875015258789,1004.5763549804688,5,
13504,1.124626636505127,0.13220344483852386,13.438092231750488,209.7023468017578,-0.04154618829488754,5.047444820404053,-0.9364564418792725,-0.1411098688840866,0.8469646573066711,3.3550000190734863,-27.047399520874023,-48.116798400878906,0.8182476758956909,0.016542430967092514,9.775802612304688,0.306526780128479,0.11578214168548584,3.662485122680664,31.05875015258789,1004.5763549804688,5,
